dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,datetime,lag_1_casual,lag_2_casual,lag_1_registered,lag_2_registered,hour_sin,hour_cos,lag_week_casual,lag_24_casual,lag_week_registered,lag_24_registered,casual_pred_lightgbm,registered_pred_lightgbm,total_pred_lightgbm,casual_pred_xgb,registered_pred_xgb,total_pred_xgb,casual_pred_lightgbm_2,registered_pred_lightgbm_2,total_pred_lightgbm_2,casual_pred_xgb_2,registered_pred_xgb_2,total_pred_xgb_2
2011-01-13,1,0,1,6,0,4,1,1,0.12,0.54,0.1343,0,28,28,2011-01-13 06:00:00,0.0,0.0,3.0,4.0,1.2246467991473532e-16,-1.0,0.0,0.0,11.0,16.0,,,,,,,,,,,,
2011-01-13,1,0,1,7,0,4,1,1,0.12,0.54,0.1343,0,72,72,2011-01-13 07:00:00,0.0,0.0,28.0,3.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,4.0,54.0,,,,,,,,,,,,
2011-01-13,1,0,1,8,0,4,1,1,0.14,0.5,0.194,5,197,202,2011-01-13 08:00:00,0.0,0.0,72.0,28.0,-0.8660254037844384,-0.5000000000000004,0.0,3.0,2.0,125.0,,,,,,,,,,,,
2011-01-13,1,0,1,9,0,4,1,1,0.14,0.5,0.3284,2,137,139,2011-01-13 09:00:00,5.0,0.0,197.0,72.0,-1.0,-1.8369701987210297e-16,0.0,3.0,1.0,78.0,,,,,,,,,,,,
2011-01-13,1,0,1,10,0,4,1,2,0.16,0.5,0.3582,2,36,38,2011-01-13 10:00:00,2.0,5.0,137.0,197.0,-0.8660254037844386,0.5,0.0,0.0,4.0,39.0,,,,,,,,,,,,
2011-01-13,1,0,1,11,0,4,1,2,0.2,0.44,0.4478,4,33,37,2011-01-13 11:00:00,2.0,2.0,36.0,137.0,-0.5000000000000004,0.8660254037844384,0.0,3.0,36.0,32.0,,,,,,,,,,,,
2011-01-13,1,0,1,12,0,4,1,1,0.2,0.44,0.4179,3,49,52,2011-01-13 12:00:00,4.0,2.0,33.0,36.0,-2.4492935982947064e-16,1.0,0.0,3.0,95.0,52.0,,,,,,,,,,,,
2011-01-13,1,0,1,13,0,4,1,1,0.22,0.41,0.4478,2,81,83,2011-01-13 13:00:00,3.0,4.0,49.0,33.0,0.5,0.8660254037844386,3.0,0.0,216.0,49.0,,,,,,,,,,,,
2011-01-13,1,0,1,14,0,4,1,1,0.22,0.41,0.3881,3,39,42,2011-01-13 14:00:00,2.0,3.0,81.0,49.0,0.8660254037844384,0.5000000000000006,6.0,0.0,116.0,44.0,,,,,,,,,,,,
2011-01-13,1,0,1,15,0,4,1,1,0.24,0.38,0.2985,5,55,60,2011-01-13 15:00:00,3.0,2.0,39.0,81.0,1.0,1.1943401194869635e-15,3.0,1.0,42.0,48.0,,,,,,,,,,,,
2011-01-13,1,0,1,16,0,4,1,1,0.24,0.38,0.3582,2,76,78,2011-01-13 16:00:00,5.0,3.0,55.0,39.0,0.8660254037844392,-0.49999999999999917,2.0,5.0,57.0,63.0,,,,,,,,,,,,
2011-01-13,1,0,1,17,0,4,1,1,0.2,0.4,0.2836,4,158,162,2011-01-13 17:00:00,2.0,5.0,76.0,55.0,0.4999999999999998,-0.8660254037844388,6.0,0.0,78.0,139.0,,,,,,,,,,,,
2011-01-13,1,0,1,18,0,4,1,1,0.2,0.4,0.3284,3,141,144,2011-01-13 18:00:00,4.0,2.0,158.0,76.0,3.6739403974420594e-16,-1.0,12.0,2.0,55.0,135.0,,,,,,,,,,,,
2011-01-13,1,0,1,19,0,4,1,1,0.16,0.47,0.2537,1,98,99,2011-01-13 19:00:00,3.0,4.0,141.0,158.0,-0.49999999999999917,-0.8660254037844392,11.0,1.0,59.0,82.0,,,,,,,,,,,,
2011-01-13,1,0,1,20,0,4,1,1,0.16,0.47,0.2239,0,64,64,2011-01-13 20:00:00,1.0,3.0,98.0,141.0,-0.8660254037844387,-0.49999999999999983,8.0,2.0,54.0,54.0,,,,,,,,,,,,
2011-01-13,1,0,1,21,0,4,1,1,0.14,0.46,0.2985,0,40,40,2011-01-13 21:00:00,0.0,1.0,64.0,98.0,-1.0,-4.286263797015736e-16,12.0,0.0,74.0,57.0,,,,,,,,,,,,
2011-01-13,1,0,1,22,0,4,1,1,0.14,0.46,0.3284,0,30,30,2011-01-13 22:00:00,0.0,0.0,40.0,64.0,-0.8660254037844392,0.4999999999999991,9.0,1.0,163.0,32.0,,,,,,,,,,,,
2011-01-13,1,0,1,23,0,4,1,1,0.12,0.5,0.194,1,14,15,2011-01-13 23:00:00,0.0,0.0,30.0,40.0,-0.5000000000000014,0.8660254037844378,5.0,1.0,158.0,19.0,,,,,,,,,,,,
2011-01-14,1,0,1,0,0,5,1,1,0.12,0.5,0.194,0,14,14,2011-01-14 00:00:00,1.0,0.0,14.0,30.0,0.0,1.0,3.0,1.0,109.0,6.0,,,,,,,,,,,,
2011-01-14,1,0,1,1,0,5,1,1,0.1,0.54,0.1642,0,5,5,2011-01-14 01:00:00,0.0,1.0,14.0,14.0,0.49999999999999994,0.8660254037844387,3.0,0.0,66.0,2.0,,,,,,,,,,,,
2011-01-14,1,0,1,2,0,5,1,1,0.1,0.54,0.1343,0,1,1,2011-01-14 02:00:00,0.0,0.0,5.0,14.0,0.8660254037844386,0.5000000000000001,0.0,0.0,48.0,2.0,,,,,,,,,,,,
2011-01-14,1,0,1,3,0,5,1,1,0.1,0.54,0.1045,0,1,1,2011-01-14 03:00:00,0.0,0.0,1.0,5.0,1.0,6.123233995736766e-17,1.0,0.0,51.0,3.0,,,,,,,,,,,,
2011-01-14,1,0,1,5,0,5,1,1,0.1,0.54,0.0896,0,8,8,2011-01-14 05:00:00,0.0,0.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,4.0,0.0,19.0,4.0,,,,,,,,,,,,
2011-01-14,1,0,1,6,0,5,1,1,0.1,0.54,0.0,0,17,17,2011-01-14 06:00:00,0.0,0.0,8.0,1.0,1.2246467991473532e-16,-1.0,4.0,0.0,13.0,3.0,,,,,,,,,,,,
2011-01-14,1,0,1,7,0,5,1,1,0.1,0.74,0.1642,0,70,70,2011-01-14 07:00:00,0.0,0.0,17.0,8.0,-0.4999999999999998,-0.8660254037844388,2.0,0.0,5.0,28.0,,,,,,,,,,,,
2011-01-14,1,0,1,8,0,5,1,1,0.12,0.68,0.0,2,156,158,2011-01-14 08:00:00,0.0,0.0,70.0,17.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,72.0,,,,,,,,,,,,
2011-01-14,1,0,1,9,0,5,1,1,0.14,0.69,0.1343,0,117,117,2011-01-14 09:00:00,2.0,0.0,156.0,70.0,-1.0,-1.8369701987210297e-16,0.0,5.0,1.0,197.0,,,,,,,,,,,,
2011-01-14,1,0,1,10,0,5,1,1,0.18,0.55,0.194,4,40,44,2011-01-14 10:00:00,0.0,2.0,117.0,156.0,-0.8660254037844386,0.5,0.0,2.0,5.0,137.0,,,,,,,,,,,,
2011-01-14,1,0,1,11,0,5,1,1,0.18,0.51,0.2836,6,47,53,2011-01-14 11:00:00,4.0,0.0,40.0,117.0,-0.5000000000000004,0.8660254037844384,8.0,2.0,26.0,36.0,,,,,,,,,,,,
2011-01-14,1,0,1,12,0,5,1,1,0.2,0.44,0.2537,2,59,61,2011-01-14 12:00:00,6.0,4.0,47.0,40.0,-2.4492935982947064e-16,1.0,8.0,4.0,76.0,33.0,,,,,,,,,,,,
2011-01-14,1,0,1,13,0,5,1,1,0.22,0.37,0.3881,4,73,77,2011-01-14 13:00:00,2.0,6.0,59.0,47.0,0.5,0.8660254037844386,20.0,3.0,190.0,49.0,,,,,,,,,,,,
2011-01-14,1,0,1,14,0,5,1,1,0.22,0.41,0.2836,5,59,64,2011-01-14 14:00:00,4.0,2.0,73.0,59.0,0.8660254037844384,0.5000000000000006,9.0,2.0,125.0,81.0,,,,,,,,,,,,
2011-01-14,1,0,1,15,0,5,1,1,0.24,0.38,0.1642,9,59,68,2011-01-14 15:00:00,5.0,4.0,59.0,73.0,1.0,1.1943401194869635e-15,16.0,3.0,47.0,39.0,,,,,,,,,,,,
2011-01-14,1,0,1,16,0,5,1,1,0.22,0.41,0.1045,3,87,90,2011-01-14 16:00:00,9.0,5.0,59.0,59.0,0.8660254037844392,-0.49999999999999917,19.0,5.0,48.0,55.0,,,,,,,,,,,,
2011-01-14,1,0,1,17,0,5,1,1,0.22,0.41,0.1642,4,155,159,2011-01-14 17:00:00,3.0,9.0,87.0,59.0,0.4999999999999998,-0.8660254037844388,9.0,2.0,50.0,76.0,,,,,,,,,,,,
2011-01-14,1,0,1,18,0,5,1,1,0.2,0.47,0.0,5,134,139,2011-01-14 18:00:00,4.0,3.0,155.0,87.0,3.6739403974420594e-16,-1.0,9.0,4.0,64.0,158.0,,,,,,,,,,,,
2011-01-14,1,0,1,19,0,5,1,1,0.16,0.59,0.0896,3,89,92,2011-01-14 19:00:00,5.0,4.0,134.0,155.0,-0.49999999999999917,-0.8660254037844392,7.0,3.0,43.0,141.0,,,,,,,,,,,,
2011-01-14,1,0,1,20,0,5,1,1,0.18,0.59,0.0,0,68,68,2011-01-14 20:00:00,3.0,5.0,89.0,134.0,-0.8660254037844387,-0.49999999999999983,9.0,1.0,63.0,98.0,,,,,,,,,,,,
2011-01-14,1,0,1,21,0,5,1,1,0.16,0.69,0.0,4,48,52,2011-01-14 21:00:00,0.0,3.0,68.0,89.0,-1.0,-4.286263797015736e-16,5.0,0.0,82.0,64.0,,,,,,,,,,,,
2011-01-14,1,0,1,22,0,5,1,2,0.16,0.69,0.0,2,34,36,2011-01-14 22:00:00,4.0,0.0,48.0,68.0,-0.8660254037844392,0.4999999999999991,9.0,0.0,178.0,40.0,,,,,,,,,,,,
2011-01-14,1,0,1,23,0,5,1,2,0.18,0.55,0.0,1,26,27,2011-01-14 23:00:00,2.0,4.0,34.0,48.0,-0.5000000000000014,0.8660254037844378,7.0,0.0,116.0,30.0,,,,,,,,,,,,
2011-01-15,1,0,1,0,0,6,0,1,0.18,0.55,0.0,3,25,28,2011-01-15 00:00:00,1.0,2.0,26.0,34.0,0.0,1.0,3.0,1.0,92.0,14.0,,,,,,,,,,,,
2011-01-15,1,0,1,1,0,6,0,2,0.16,0.59,0.0896,2,18,20,2011-01-15 01:00:00,3.0,1.0,25.0,26.0,0.49999999999999994,0.8660254037844387,1.0,0.0,50.0,14.0,,,,,,,,,,,,
2011-01-15,1,0,1,2,0,6,0,2,0.16,0.59,0.0896,0,12,12,2011-01-15 02:00:00,2.0,3.0,18.0,25.0,0.8660254037844386,0.5000000000000001,0.0,0.0,39.0,5.0,,,,,,,,,,,,
2011-01-15,1,0,1,3,0,6,0,2,0.16,0.59,0.0,1,7,8,2011-01-15 03:00:00,0.0,2.0,12.0,18.0,1.0,6.123233995736766e-17,2.0,0.0,34.0,1.0,,,,,,,,,,,,
2011-01-15,1,0,1,4,0,6,0,2,0.16,0.59,0.0,0,5,5,2011-01-15 04:00:00,1.0,0.0,7.0,12.0,0.8660254037844388,-0.4999999999999998,1.0,0.0,14.0,1.0,,,,,,,,,,,,
2011-01-15,1,0,1,5,0,6,0,1,0.16,0.59,0.0,0,1,1,2011-01-15 05:00:00,0.0,1.0,5.0,7.0,0.49999999999999994,-0.8660254037844387,1.0,0.0,24.0,8.0,,,,,,,,,,,,
2011-01-15,1,0,1,6,0,6,0,1,0.14,0.63,0.1045,1,2,3,2011-01-15 06:00:00,0.0,0.0,1.0,5.0,1.2246467991473532e-16,-1.0,1.0,0.0,15.0,17.0,,,,,,,,,,,,
2011-01-15,1,0,1,7,0,6,0,1,0.14,0.63,0.0,1,9,10,2011-01-15 07:00:00,1.0,0.0,2.0,1.0,-0.4999999999999998,-0.8660254037844388,3.0,0.0,13.0,70.0,,,,,,,,,,,,
2011-01-15,1,0,1,8,0,6,0,1,0.14,0.63,0.1343,1,22,23,2011-01-15 08:00:00,1.0,1.0,9.0,2.0,-0.8660254037844384,-0.5000000000000004,0.0,2.0,7.0,156.0,,,,,,,,,,,,
2011-01-15,1,0,1,9,0,6,0,1,0.16,0.64,0.1343,2,31,33,2011-01-15 09:00:00,1.0,1.0,22.0,9.0,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,117.0,,,,,,,,,,,,
2011-01-15,1,0,1,10,0,6,0,1,0.18,0.59,0.1642,2,57,59,2011-01-15 10:00:00,2.0,1.0,31.0,22.0,-0.8660254037844386,0.5,0.0,4.0,5.0,40.0,,,,,,,,,,,,
2011-01-15,1,0,1,11,0,6,0,1,0.2,0.55,0.2239,18,54,72,2011-01-15 11:00:00,2.0,2.0,57.0,31.0,-0.5000000000000004,0.8660254037844384,0.0,6.0,2.0,47.0,,,,,,,,,,,,
2011-01-15,1,0,1,12,0,6,0,1,0.24,0.48,0.2239,15,74,89,2011-01-15 12:00:00,18.0,2.0,54.0,57.0,-2.4492935982947064e-16,1.0,1.0,2.0,8.0,59.0,,,,,,,,,,,,
2011-01-15,1,0,1,13,0,6,0,1,0.28,0.38,0.2985,21,80,101,2011-01-15 13:00:00,15.0,18.0,74.0,54.0,0.5,0.8660254037844386,0.0,4.0,15.0,73.0,,,,,,,,,,,,
2011-01-15,1,0,1,14,0,6,0,1,0.3,0.39,0.2836,26,92,118,2011-01-15 14:00:00,21.0,15.0,80.0,74.0,0.8660254037844384,0.5000000000000006,0.0,5.0,20.0,59.0,,,,,,,,,,,,
2011-01-15,1,0,1,15,0,6,0,2,0.32,0.36,0.194,21,108,129,2011-01-15 15:00:00,26.0,21.0,92.0,80.0,1.0,1.1943401194869635e-15,5.0,9.0,56.0,59.0,,,,,,,,,,,,
2011-01-15,1,0,1,16,0,6,0,2,0.34,0.34,0.194,33,95,128,2011-01-15 16:00:00,21.0,26.0,108.0,92.0,0.8660254037844392,-0.49999999999999917,2.0,3.0,60.0,87.0,,,,,,,,,,,,
2011-01-15,1,0,1,17,0,6,0,2,0.32,0.36,0.2836,29,54,83,2011-01-15 17:00:00,33.0,21.0,95.0,108.0,0.4999999999999998,-0.8660254037844388,8.0,4.0,90.0,155.0,,,,,,,,,,,,
2011-01-15,1,0,1,18,0,6,0,2,0.3,0.45,0.2537,15,69,84,2011-01-15 18:00:00,29.0,33.0,54.0,95.0,3.6739403974420594e-16,-1.0,7.0,5.0,95.0,134.0,,,,,,,,,,,,
2011-01-15,1,0,1,19,0,6,0,2,0.32,0.39,0.2537,14,60,74,2011-01-15 19:00:00,15.0,29.0,69.0,54.0,-0.49999999999999917,-0.8660254037844392,12.0,3.0,83.0,89.0,,,,,,,,,,,,
2011-01-15,1,0,1,20,0,6,0,2,0.32,0.39,0.2537,6,35,41,2011-01-15 20:00:00,14.0,15.0,60.0,69.0,-0.8660254037844387,-0.49999999999999983,5.0,0.0,69.0,68.0,,,,,,,,,,,,
2011-01-15,1,0,1,21,0,6,0,2,0.32,0.39,0.2239,6,51,57,2011-01-15 21:00:00,6.0,14.0,35.0,60.0,-1.0,-4.286263797015736e-16,8.0,4.0,68.0,48.0,,,,,,,,,,,,
2011-01-15,1,0,1,22,0,6,0,2,0.3,0.42,0.1045,0,26,26,2011-01-15 22:00:00,6.0,6.0,51.0,35.0,-0.8660254037844392,0.4999999999999991,5.0,2.0,64.0,34.0,,,,,,,,,,,,
2011-01-15,1,0,1,23,0,6,0,1,0.3,0.45,0.2836,5,39,44,2011-01-15 23:00:00,0.0,6.0,26.0,51.0,-0.5000000000000014,0.8660254037844378,3.0,1.0,52.0,26.0,,,,,,,,,,,,
2011-01-16,1,0,1,0,0,0,0,1,0.26,0.56,0.0,6,33,39,2011-01-16 00:00:00,5.0,0.0,39.0,26.0,0.0,1.0,4.0,3.0,26.0,25.0,,,,,,,,,,,,
2011-01-16,1,0,1,1,0,0,0,1,0.26,0.56,0.1343,4,19,23,2011-01-16 01:00:00,6.0,5.0,33.0,39.0,0.49999999999999994,0.8660254037844387,0.0,2.0,28.0,18.0,,,,,,,,,,,,
2011-01-16,1,0,1,2,0,0,0,1,0.26,0.56,0.0896,3,13,16,2011-01-16 02:00:00,4.0,6.0,19.0,33.0,0.8660254037844386,0.5000000000000001,2.0,0.0,35.0,12.0,,,,,,,,,,,,
2011-01-16,1,0,1,3,0,0,0,1,0.22,0.69,0.0,9,6,15,2011-01-16 03:00:00,3.0,4.0,13.0,19.0,1.0,6.123233995736766e-17,1.0,1.0,33.0,7.0,,,,,,,,,,,,
2011-01-16,1,0,1,4,0,0,0,1,0.26,0.56,0.1642,0,1,1,2011-01-16 04:00:00,9.0,3.0,6.0,13.0,0.8660254037844388,-0.4999999999999998,0.0,0.0,22.0,5.0,,,,,,,,,,,,
2011-01-16,1,0,1,5,0,0,0,2,0.26,0.56,0.1642,1,1,2,2011-01-16 05:00:00,0.0,9.0,1.0,6.0,0.49999999999999994,-0.8660254037844387,1.0,0.0,24.0,1.0,,,,,,,,,,,,
2011-01-16,1,0,1,6,0,0,0,2,0.26,0.56,0.1642,0,1,1,2011-01-16 06:00:00,1.0,0.0,1.0,1.0,1.2246467991473532e-16,-1.0,0.0,1.0,12.0,2.0,,,,,,,,,,,,
2011-01-16,1,0,1,7,0,0,0,2,0.24,0.56,0.2985,0,3,3,2011-01-16 07:00:00,0.0,1.0,1.0,1.0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,11.0,9.0,,,,,,,,,,,,
2011-01-16,1,0,1,8,0,0,0,1,0.22,0.55,0.2836,0,18,18,2011-01-16 08:00:00,0.0,0.0,3.0,1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,4.0,22.0,,,,,,,,,,,,
2011-01-16,1,0,1,9,0,0,0,1,0.22,0.51,0.2537,3,29,32,2011-01-16 09:00:00,0.0,0.0,18.0,3.0,-1.0,-1.8369701987210297e-16,0.0,2.0,1.0,31.0,,,,,,,,,,,,
2011-01-16,1,0,1,10,0,0,0,1,0.22,0.51,0.2836,8,71,79,2011-01-16 10:00:00,3.0,0.0,29.0,18.0,-0.8660254037844386,0.5,0.0,2.0,1.0,57.0,,,,,,,,,,,,
2011-01-16,1,0,1,11,0,0,0,1,0.24,0.44,0.2537,23,70,93,2011-01-16 11:00:00,8.0,3.0,71.0,29.0,-0.5000000000000004,0.8660254037844384,0.0,18.0,1.0,54.0,,,,,,,,,,,,
2011-01-16,1,0,1,12,0,0,0,1,0.24,0.41,0.2836,29,75,104,2011-01-16 12:00:00,23.0,8.0,70.0,71.0,-2.4492935982947064e-16,1.0,1.0,15.0,5.0,74.0,,,,,,,,,,,,
2011-01-16,1,0,1,13,0,0,0,1,0.26,0.35,0.2985,23,95,118,2011-01-16 13:00:00,29.0,23.0,75.0,70.0,0.5,0.8660254037844386,0.0,21.0,10.0,80.0,,,,,,,,,,,,
2011-01-16,1,0,1,14,0,0,0,1,0.28,0.36,0.2537,22,69,91,2011-01-16 14:00:00,23.0,29.0,95.0,75.0,0.8660254037844384,0.5000000000000006,0.0,26.0,19.0,92.0,,,,,,,,,,,,
2011-01-16,1,0,1,15,0,0,0,1,0.26,0.38,0.2537,35,78,113,2011-01-16 15:00:00,22.0,23.0,69.0,95.0,1.0,1.1943401194869635e-15,0.0,21.0,49.0,108.0,,,,,,,,,,,,
2011-01-16,1,0,1,16,0,0,0,1,0.24,0.38,0.2239,22,77,99,2011-01-16 16:00:00,35.0,22.0,78.0,69.0,0.8660254037844392,-0.49999999999999917,2.0,33.0,47.0,95.0,,,,,,,,,,,,
2011-01-16,1,0,1,17,0,0,0,1,0.22,0.37,0.2537,23,82,105,2011-01-16 17:00:00,22.0,35.0,77.0,78.0,0.4999999999999998,-0.8660254037844388,4.0,29.0,79.0,54.0,,,,,,,,,,,,
2011-01-16,1,0,1,18,0,0,0,1,0.2,0.4,0.1642,11,56,67,2011-01-16 18:00:00,23.0,22.0,82.0,77.0,3.6739403974420594e-16,-1.0,6.0,15.0,69.0,69.0,,,,,,,,,,,,
2011-01-16,1,0,1,19,0,0,0,1,0.18,0.47,0.1343,14,47,61,2011-01-16 19:00:00,11.0,23.0,56.0,82.0,-0.49999999999999917,-0.8660254037844392,8.0,14.0,64.0,60.0,,,,,,,,,,,,
2011-01-16,1,0,1,20,0,0,0,1,0.18,0.47,0.1642,7,50,57,2011-01-16 20:00:00,14.0,11.0,47.0,56.0,-0.8660254037844387,-0.49999999999999983,5.0,6.0,77.0,35.0,,,,,,,,,,,,
2011-01-16,1,0,1,21,0,0,0,1,0.18,0.51,0.1642,6,22,28,2011-01-16 21:00:00,7.0,14.0,50.0,47.0,-1.0,-4.286263797015736e-16,13.0,6.0,79.0,51.0,,,,,,,,,,,,
2011-01-16,1,0,1,22,0,0,0,2,0.2,0.49,0.1343,2,19,21,2011-01-16 22:00:00,6.0,7.0,22.0,50.0,-0.8660254037844392,0.4999999999999991,3.0,0.0,59.0,26.0,,,,,,,,,,,,
2011-01-16,1,0,1,23,0,0,0,2,0.2,0.4,0.1045,0,18,18,2011-01-16 23:00:00,2.0,6.0,19.0,22.0,-0.5000000000000014,0.8660254037844378,4.0,5.0,44.0,39.0,,,,,,,,,,,,
2011-01-17,1,0,1,0,1,1,0,2,0.2,0.47,0.2239,1,16,17,2011-01-17 00:00:00,0.0,2.0,18.0,19.0,0.0,1.0,1.0,6.0,40.0,33.0,,,,,,,,,,,,
2011-01-17,1,0,1,1,1,1,0,2,0.2,0.44,0.194,1,15,16,2011-01-17 01:00:00,1.0,0.0,16.0,18.0,0.49999999999999994,0.8660254037844387,0.0,4.0,38.0,19.0,,,,,,,,,,,,
2011-01-17,1,0,1,2,1,1,0,2,0.18,0.43,0.2537,0,8,8,2011-01-17 02:00:00,1.0,1.0,15.0,16.0,0.8660254037844386,0.5000000000000001,1.0,3.0,19.0,13.0,,,,,,,,,,,,
2011-01-17,1,0,1,3,1,1,0,2,0.18,0.43,0.194,0,2,2,2011-01-17 03:00:00,0.0,1.0,8.0,15.0,1.0,6.123233995736766e-17,5.0,9.0,10.0,6.0,,,,,,,,,,,,
2011-01-17,1,0,1,4,1,1,0,2,0.18,0.43,0.1343,1,2,3,2011-01-17 04:00:00,0.0,0.0,2.0,8.0,0.8660254037844388,-0.4999999999999998,0.0,0.0,6.0,1.0,,,,,,,,,,,,
2011-01-17,1,0,1,5,1,1,0,2,0.18,0.43,0.1642,0,1,1,2011-01-17 05:00:00,1.0,0.0,2.0,2.0,0.49999999999999994,-0.8660254037844387,2.0,1.0,3.0,1.0,,,,,,,,,,,,
2011-01-17,1,0,1,6,1,1,0,2,0.18,0.43,0.194,0,5,5,2011-01-17 06:00:00,0.0,1.0,1.0,2.0,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,
2011-01-17,1,0,1,7,1,1,0,2,0.16,0.5,0.1343,4,9,13,2011-01-17 07:00:00,0.0,0.0,5.0,1.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,3.0,3.0,,,,,,,,,,,,
2011-01-17,1,0,1,8,1,1,0,2,0.16,0.47,0.2239,3,30,33,2011-01-17 08:00:00,4.0,0.0,9.0,5.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,18.0,,,,,,,,,,,,
2011-01-17,1,0,1,9,1,1,0,2,0.16,0.47,0.2239,8,39,47,2011-01-17 09:00:00,3.0,4.0,30.0,9.0,-1.0,-1.8369701987210297e-16,1.0,3.0,2.0,29.0,,,,,,,,,,,,
2011-01-17,1,0,1,10,1,1,0,2,0.16,0.5,0.2537,7,50,57,2011-01-17 10:00:00,8.0,3.0,39.0,30.0,-0.8660254037844386,0.5,0.0,8.0,3.0,71.0,,,,,,,,,,,,
2011-01-17,1,0,1,11,1,1,0,2,0.16,0.55,0.194,9,55,64,2011-01-17 11:00:00,7.0,8.0,50.0,39.0,-0.5000000000000004,0.8660254037844384,0.0,23.0,31.0,70.0,,,,,,,,,,,,
2011-01-17,1,0,1,12,1,1,0,2,0.18,0.47,0.1343,10,70,80,2011-01-17 12:00:00,9.0,7.0,55.0,50.0,-2.4492935982947064e-16,1.0,2.0,29.0,75.0,75.0,,,,,,,,,,,,
2011-01-17,1,0,1,13,1,1,0,2,0.18,0.47,0.1343,13,80,93,2011-01-17 13:00:00,10.0,9.0,70.0,55.0,0.5,0.8660254037844386,4.0,23.0,184.0,95.0,,,,,,,,,,,,
2011-01-17,1,0,1,14,1,1,0,2,0.18,0.43,0.1045,12,74,86,2011-01-17 14:00:00,13.0,10.0,80.0,70.0,0.8660254037844384,0.5000000000000006,2.0,22.0,92.0,69.0,,,,,,,,,,,,
2011-01-17,1,0,1,15,1,1,0,2,0.2,0.47,0.1642,21,72,93,2011-01-17 15:00:00,12.0,13.0,74.0,80.0,1.0,1.1943401194869635e-15,0.0,35.0,31.0,78.0,,,,,,,,,,,,
2011-01-17,1,0,1,16,1,1,0,2,0.2,0.47,0.1642,6,76,82,2011-01-17 16:00:00,21.0,12.0,72.0,74.0,0.8660254037844392,-0.49999999999999917,2.0,22.0,28.0,77.0,,,,,,,,,,,,
2011-01-17,1,0,1,17,1,1,0,1,0.2,0.51,0.194,4,67,71,2011-01-17 17:00:00,6.0,21.0,76.0,72.0,0.4999999999999998,-0.8660254037844388,5.0,23.0,47.0,82.0,,,,,,,,,,,,
2011-01-17,1,0,1,18,1,1,0,2,0.18,0.55,0.2537,7,85,92,2011-01-17 18:00:00,4.0,6.0,67.0,76.0,3.6739403974420594e-16,-1.0,4.0,11.0,50.0,56.0,,,,,,,,,,,,
2011-01-17,1,0,1,19,1,1,0,3,0.18,0.59,0.194,2,58,60,2011-01-17 19:00:00,7.0,4.0,85.0,67.0,-0.49999999999999917,-0.8660254037844392,0.0,14.0,47.0,47.0,,,,,,,,,,,,
2011-01-17,1,0,1,20,1,1,0,3,0.16,0.8,0.194,4,29,33,2011-01-17 20:00:00,2.0,7.0,58.0,85.0,-0.8660254037844387,-0.49999999999999983,2.0,7.0,43.0,50.0,,,,,,,,,,,,
2011-01-17,1,0,1,21,1,1,0,3,0.16,0.8,0.194,3,24,27,2011-01-17 21:00:00,4.0,2.0,29.0,58.0,-1.0,-4.286263797015736e-16,4.0,6.0,70.0,22.0,,,,,,,,,,,,
2011-01-17,1,0,1,22,1,1,0,3,0.14,0.93,0.2537,0,13,13,2011-01-17 22:00:00,3.0,4.0,24.0,29.0,-0.8660254037844392,0.4999999999999991,4.0,2.0,174.0,19.0,,,,,,,,,,,,
2011-01-17,1,0,1,23,1,1,0,3,0.16,0.86,0.2836,1,3,4,2011-01-17 23:00:00,0.0,3.0,13.0,24.0,-0.5000000000000014,0.8660254037844378,1.0,0.0,154.0,18.0,,,,,,,,,,,,
2011-01-18,1,0,1,12,0,2,1,2,0.2,0.86,0.3284,0,3,3,2011-01-18 12:00:00,1.0,0.0,3.0,13.0,-2.4492935982947064e-16,1.0,3.0,1.0,92.0,16.0,,,,,,,,,,,,
2011-01-18,1,0,1,13,0,2,1,2,0.2,0.86,0.2239,0,22,22,2011-01-18 13:00:00,0.0,1.0,3.0,3.0,0.5,0.8660254037844386,1.0,1.0,73.0,15.0,,,,,,,,,,,,
2011-01-18,1,0,1,14,0,2,1,2,0.22,0.8,0.1642,2,26,28,2011-01-18 14:00:00,0.0,0.0,22.0,3.0,0.8660254037844384,0.5000000000000006,1.0,0.0,37.0,8.0,,,,,,,,,,,,
2011-01-18,1,0,1,15,0,2,1,2,0.22,0.87,0.1642,3,32,35,2011-01-18 15:00:00,2.0,0.0,26.0,22.0,1.0,1.1943401194869635e-15,2.0,0.0,22.0,2.0,,,,,,,,,,,,
2011-01-18,1,0,1,16,0,2,1,2,0.22,0.87,0.194,0,61,61,2011-01-18 16:00:00,3.0,2.0,32.0,26.0,0.8660254037844392,-0.49999999999999917,0.0,1.0,18.0,2.0,,,,,,,,,,,,
